"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[W]"     ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          39,      -3.874735362,      -3.425724563,      -3.782216705,      -3.598696109,      -6.579395697,     -0.7464205648,   1.244819744e-06,      0.1089562095,                 1,                 1,                 1,              0.75,       10.18132983,      -2.207725891,    -0.07573124492,   -0.001724819332,      0.1786208198,     0.04923894627,       10.18132983,    -0.07573124492,      -2.207725891,     -0.2168406217
          0,           0,          40,      -3.885218848,      -3.433346431,      -3.795869665,       -3.61856691,      -6.601166316,     -0.7715821399,   1.240551011e-06,      0.1086374492,                 1,                 1,                 1,              0.75,       10.08773233,      -2.241272247,    -0.07483327025,   -0.001672934838,       0.181411858,     0.04764450542,       10.08773233,    -0.07483327025,      -2.241272247,     -0.2221780054
          0,           0,          41,      -3.896057689,      -3.440973448,      -3.809189796,      -3.637950409,      -6.621088452,     -0.7959213304,     1.2365022e-06,      0.1083347015,                 1,                 1,                 1,              0.75,       9.993415606,      -2.273712595,     -0.0740268896,   -0.001603737816,      0.1845111106,     0.04598940508,       9.993415606,     -0.0740268896,      -2.273712595,     -0.2275210684
          0,           0,          42,      -3.907175123,      -3.448610096,      -3.822206701,      -3.656855845,      -6.639010268,     -0.8194999482,   1.232667043e-06,      0.1080475558,                 1,                 1,                 1,              0.75,       9.898645771,      -2.305033658,    -0.07332253343,   -0.001517326502,      0.1879046415,     0.04427827858,       9.898645771,    -0.07332253343,      -2.305033658,     -0.2328635363
          0,           0,          43,      -3.918494767,      -3.456264635,      -3.834948809,      -3.675300881,      -6.654735138,     -0.8423727688,     1.2290388e-06,      0.1077755623,                 1,                 1,                 1,              0.75,       9.803661174,      -2.335224771,    -0.07272939543,   -0.001413916335,      0.1915774618,     0.04251554133,       9.803661174,    -0.07272939543,      -2.335224771,     -0.2381992533
          0,           0,          44,      -3.929941762,      -3.463941622,      -3.847444519,      -3.693310426,      -6.668026661,     -0.8645861216,    1.22561016e-06,      0.1075182258,                 1,                 1,                 1,              0.75,       9.708674811,      -2.364277655,     -0.0722554107,   -0.001293825291,      0.1955137303,     0.04070541985,       9.708674811,     -0.0722554107,      -2.364277655,     -0.2435221801
          0,           0,          45,       -3.94144355,      -3.471642321,      -3.859720095,      -3.710915684,      -6.678633743,     -0.8861968656,   1.222373388e-06,      0.1072750155,                 1,                 1,                 1,              0.75,       9.613876498,      -2.392186234,    -0.07190730933,     -0.0011574701,      0.1996969703,     0.03885192867,       9.613876498,    -0.07190730933,      -2.392186234,     -0.2488263953
          0,           0,          46,      -3.952930261,      -3.479372835,      -3.871796503,      -3.728152162,       -6.68627397,     -0.9072407571,   1.219320446e-06,      0.1070453743,                 1,                 1,                 1,              0.75,        9.51943476,      -2.418946675,    -0.07169069148,   -0.001005352965,      0.2041102574,     0.03695889978,        9.51943476,    -0.07169069148,      -2.418946675,     -0.2541061245
          0,           0,          47,      -3.964335134,       -3.48713603,       -3.88369328,      -3.745058229,      -6.690683219,     -0.9277587853,   1.216443102e-06,      0.1068287273,                 1,                 1,                 1,              0.75,       9.425498511,      -2.444557021,    -0.07161004444,  -0.0008380604409,      0.2087363444,     0.03503004458,       9.425498511,    -0.07161004444,      -2.444557021,     -0.2593557273
          0,           0,          48,      -3.975595217,      -3.494929489,       -3.89542272,      -3.761672413,       -6.69163978,     -0.9478033891,   1.213733014e-06,      0.1066244875,                 1,                 1,                 1,              0.75,        9.33219878,      -2.469017255,    -0.07166873759,  -0.0006562660272,      0.2135578217,     0.03306898118,        9.33219878,    -0.07166873759,      -2.469017255,     -0.2645697239
